Job Title,Company,Recruiter Name,Location,Employment Type 1,Employment Type 2,Employment Type 3,Employment Type 4,Employment Type 5,Employment Type 6,Contract Duration,Corp To Corp,Pay,Work Type,Job Description,Job URL
Field Service Technician,Putzmeister,,"Allentown, Pennsylvania",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1mMGNlYTJhMzllODYtMzA2MzItMzkwMDU4NTImanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIyZGNhYjEyOC02ZGExLTRmZTgtYTdiMC1kY2E4YjlhZTE4MTkiLCJqb2JUaXRsZSI6IkZpZWxkIFNlcnZpY2UgVGVjaG5pY2lhbiIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Building-Handyman,WEST SIDE FED SR.SUP,,"New York, New York",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj04MmY2ZWE0NGIxOTgtMzA2MzItMzY5NzAxNzUmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIzOTk0ODMwNC0wNTA5LTRjODUtODUxNy0zNGExMjI3ZWJjZGEiLCJqb2JUaXRsZSI6IkJ1aWxkaW5nLUhhbmR5bWFuIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Senior Collections Manager,GoodLeap,,"New York, New York",Full Time,,,,,,,,"USD 105,000.00 - 120,000.00 per year",On Site,"About GoodLeap:

GoodLeap is a technology company delivering best-in-class financing and software products for sustainable solutions, from solar panels and batteries to energy-efficient HVAC, heat pumps, roofing, windows, and more. Over 1 million homeowners have benefited from our simple, fast, and frictionless technology that makes the adoption of these products more affordable, accessible, and easier to understand. Thousands of professionals deploying home efficiency and solar solutions rely on GoodLeap's proprietary, AI-powered applications and developer tools to drive more transparent customer communication, deeper business intelligence, and streamlined payment and operations. Our platform has led to more than $27 billion in financing for sustainable solutions since 2018.

GoodLeap is also proud to support our award-winning nonprofit, GivePower, which is building and deploying life-saving water and clean electricity systems, changing the lives of more than 1.6 million people across Africa, Asia, and South America.

The Senior Collections Manager's primary function is to create, implement, and monitor collections strategies, processes, and reporting to improve delinquency. The Senior Collections Manager will be responsible for managing collections staff members and oversee the performance of internal and external collectors and collections processes to ensure the collections department is able to continually reach department and companywide business goals.





Compensation: $105,000 - $120,000 annually



Job duties include additional responsibilities as assigned by one's supervisor or other managers related to the position/department. This job description is meant to describe the general nature and level of work being performed; it is not intended to be construed as an exhaustive list of all responsibilities, duties and other skills required for the position. The Company reserves the right at any time with or without notice to alter or change job responsibilities, reassign or transfer job position or assign additional job responsibilities, subject to applicable law. The Company shall provide reasonable accommodations of known disabilities to enable a qualified applicant or employee to apply for employment, perform the essential functions of the job, or enjoy the benefits and privileges of employment as required by the law.



We may use artificial intelligence (AI) tools to support parts of the hiring process, such as reviewing applications, analyzing resumes, or assessing responses. These tools assist our recruitment team but do not replace human judgment. Final hiring decisions are ultimately made by humans. If you would like more information about how your data is processed, please contact us.",https://www.dice.com/job-detail/f7d66baf-69a2-4c21-8cbb-5c743b13181a
Director of Facilities Management,HHS,,"Titusville, Florida",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTFiNWNiYjRkMTUmaj0yNDE5NV9SMjVfMDAyMjQyJmpwaWQ9NTM5MzU5NzY4MSIsImpvYklkIjoiMGE2YjY1MWMtMDRiNS00MzlkLWI3ZjktMzA2YmM4MjVmYTJkIiwiam9iVGl0bGUiOiJEaXJlY3RvciBvZiBGYWNpbGl0aWVzIE1hbmFnZW1lbnQiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Process Engineer,Hutchinson Industries Inc,,"Trenton, New Jersey",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj0zYmQwMjEyN2RkMTctMzA2MzItMzkwMDEzNjEmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJkNTg3ZDcyYi03MGY0LTQ4YTMtYjk0MC1iZTJmZWI3OTcwMjMiLCJqb2JUaXRsZSI6IlByb2Nlc3MgRW5naW5lZXIiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
GIS Specialist - Jr (Puerto Rico),"ICF International, Inc.",,"Durango, Colorado",Full Time,,,,,,,,"USD 60,637.00 - 103,083.00 per year",On Site,"This position is based in Puerto Rico and does not include relocation assistance. Must be able to commute to our ICF office in Guaynabo and travel across the island to meet with clients and stakeholders as needed for project support.

ICF is seeking a Junior GIS Specialist for our GIS operations in Puerto Rico. As a global consulting services company, we are dedicated to making big things possible for our clients by providing specialized expertise and innovative solutions to help achieve their goals. The ideal candidate will have real-world experience in leveraging Geographic Information Systems (GIS) software and spatial analysis. This role involves creating, updating, and maintaining spatial and design data to support various projects within our organization.

What you will be doing :
Perform data capture, updates, and analysis within ArcGIS Pro and ArcGIS Online.









#Indeed

#LI-CC1


ICF is a global advisory and technology services provider, but we're not your typical consultants. We combine unmatched expertise with cutting-edge technology to help clients solve their most complex challenges, navigate change, and shape the future.

We can only solve the world's toughest challenges by building a workplace that allows everyone to thrive. We are an equal opportunity employer. Together, our employees are empowered to share their expertise and collaborate with others to achieve personal and professional goals. For more information, please read our EEO policy.

We will consider for employment qualified applicants with arrest and conviction records.

Reasonable Accommodations are available, including, but not limited to, for disabled veterans, individuals with disabilities, and individuals with sincerely held religious beliefs, in all phases of the application and employment process. To request an accommodation, please email and we will be happy to assist. All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.

Read more about workplace discrimination rights or our benefit offerings which are included in the Transparency in (Benefits) Coverage Act.



At ICF, we are committed to ensuring a fair interview process for all candidates based on their own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) tools to generate or assist with responses during interviews (whether in-person or virtual) is not permitted. This policy is in place to maintain the integrity and authenticity of the interview process.

However, we understand that some candidates may require accommodation that involves the use of AI. If such an accommodation is needed, candidates are instructed to contact us in advance at We are dedicated to providing the necessary support to ensure that all candidates have an equal opportunity to succeed.

- There are multiple factors that are considered in determining final pay for a position, including, but not limited to, relevant work experience, skills, certifications and competencies that align to the specified role, geographic location, education and certifications as well as contract provisions regarding labor categories that are specific to the position.

The pay range for this position based on full-time employment is:
$60,637.00 - $103,083.00

Puerto Rico Remote Office (PR99)",https://www.dice.com/job-detail/c4af6da8-273c-4dcc-8fed-30aee970adae
Armed Security Officer - Experience Required,Allied Universal,,"Covington, Kentucky",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTFiNWNiYjRkMTUmaj0xMDQzMl8yMDI1LTE1MDA1MDImanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiI5NTIzYjIxYy04NWEyLTRiNjUtYjk2OS03NGJjYTFjOGZhM2IiLCJqb2JUaXRsZSI6IkFybWVkIFNlY3VyaXR5IE9mZmljZXIgLSBFeHBlcmllbmNlIFJlcXVpcmVkIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Senior GIS Specialist (Puerto Rico),"ICF International, Inc.",,"Durango, Colorado",Full Time,,,,,,,,"USD 80,708.00 - 137,203.00 per year",On Site,"This position is located in Puerto Rico and requires the ability to travel around the island to meet with clients and stakeholders. Commutable to our Guaynabo, PR, ICF office for essential meetings.

ICF is seeking a skilled Senior GIS Specialist for our GIS operations in Puerto Rico. As a global consulting services company, we are dedicated to making big things possible for our clients by providing specialized expertise and innovative solutions to help achieve their goals. The ideal candidate will have real-world experience in leveraging Geographic Information Systems (GIS) software and spatial analysis. This role involves creating, updating, and maintaining spatial and design data to support various projects within our organization.

What you will be doing :











This job is a Section 3 eligible job opportunity. We encourage applications from individuals that are low income and/or living in Public Housing.

#Indeed

#LI-CC1

#PRDOH


ICF is a global advisory and technology services provider, but we're not your typical consultants. We combine unmatched expertise with cutting-edge technology to help clients solve their most complex challenges, navigate change, and shape the future.

We can only solve the world's toughest challenges by building a workplace that allows everyone to thrive. We are an equal opportunity employer. Together, our employees are empowered to share their expertise and collaborate with others to achieve personal and professional goals. For more information, please read our EEO policy.

We will consider for employment qualified applicants with arrest and conviction records.

Reasonable Accommodations are available, including, but not limited to, for disabled veterans, individuals with disabilities, and individuals with sincerely held religious beliefs, in all phases of the application and employment process. To request an accommodation, please email and we will be happy to assist. All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.

Read more about workplace discrimination rights or our benefit offerings which are included in the Transparency in (Benefits) Coverage Act.



At ICF, we are committed to ensuring a fair interview process for all candidates based on their own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) tools to generate or assist with responses during interviews (whether in-person or virtual) is not permitted. This policy is in place to maintain the integrity and authenticity of the interview process.

However, we understand that some candidates may require accommodation that involves the use of AI. If such an accommodation is needed, candidates are instructed to contact us in advance at We are dedicated to providing the necessary support to ensure that all candidates have an equal opportunity to succeed.

- There are multiple factors that are considered in determining final pay for a position, including, but not limited to, relevant work experience, skills, certifications and competencies that align to the specified role, geographic location, education and certifications as well as contract provisions regarding labor categories that are specific to the position.

The pay range for this position based on full-time employment is:
$80,708.00 - $137,203.00

Puerto Rico Remote Office (PR99)",https://www.dice.com/job-detail/ad3931ef-7ffa-4988-a3ea-eca98b5f4aaf
Wax Process Engineer,PRINCETON TOOL INC,,"Tampa, Florida",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1mOTQ0MDBkZmMwMzgtMzA2MzItMzgyNDIxMzcmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJmZjFlZjc2ZS1lZDBiLTQ0ZjQtYTc5NC1mNjI5ZTdjNmI4MWEiLCJqb2JUaXRsZSI6IldheCBQcm9jZXNzIEVuZ2luZWVyIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
GIS Specialist - Mid (Puerto Rico),"ICF International, Inc.",,"Durango, Colorado",Full Time,,,,,,,,"USD 73,371.00 - 124,730.00 per year",On Site,"This position is based in Puerto Rico and does not include relocation assistance. Must be able to commute to our ICF office in Guaynabo and travel across the island to meet with clients and stakeholders as needed for project support.

ICF is seeking a skilled mid-level GIS Specialist for our GIS operations in Puerto Rico. As a global consulting services company, we are dedicated to making big things possible for our clients by providing specialized expertise and innovative solutions to help achieve their goals. The ideal candidate will have real-world experience in leveraging Geographic Information Systems (GIS) software and spatial analysis. This role involves creating, updating, and maintaining spatial and design data to support various projects within our organization This is hybrid position with the majority of work done remotely. Occasional travel to the office is required for meetings, team collaboration, and specific project needs.

What you will be doing :









#Indeed

#LI-CC1


ICF is a global advisory and technology services provider, but we're not your typical consultants. We combine unmatched expertise with cutting-edge technology to help clients solve their most complex challenges, navigate change, and shape the future.

We can only solve the world's toughest challenges by building a workplace that allows everyone to thrive. We are an equal opportunity employer. Together, our employees are empowered to share their expertise and collaborate with others to achieve personal and professional goals. For more information, please read our EEO policy.

We will consider for employment qualified applicants with arrest and conviction records.

Reasonable Accommodations are available, including, but not limited to, for disabled veterans, individuals with disabilities, and individuals with sincerely held religious beliefs, in all phases of the application and employment process. To request an accommodation, please email and we will be happy to assist. All information you provide will be kept confidential and will be used only to the extent required to provide needed reasonable accommodations.

Read more about workplace discrimination rights or our benefit offerings which are included in the Transparency in (Benefits) Coverage Act.



At ICF, we are committed to ensuring a fair interview process for all candidates based on their own skills and knowledge. As part of this commitment, the use of artificial intelligence (AI) tools to generate or assist with responses during interviews (whether in-person or virtual) is not permitted. This policy is in place to maintain the integrity and authenticity of the interview process.

However, we understand that some candidates may require accommodation that involves the use of AI. If such an accommodation is needed, candidates are instructed to contact us in advance at We are dedicated to providing the necessary support to ensure that all candidates have an equal opportunity to succeed.

- There are multiple factors that are considered in determining final pay for a position, including, but not limited to, relevant work experience, skills, certifications and competencies that align to the specified role, geographic location, education and certifications as well as contract provisions regarding labor categories that are specific to the position.

The pay range for this position based on full-time employment is:
$73,371.00 - $124,730.00

Puerto Rico Remote Office (PR99)",https://www.dice.com/job-detail/e9fd4a2f-77d9-43a7-b316-3606712bc98e
Live In - Building Superintendent,West Side Federation for Senior and Supportive Housing,,"The Bronx, New York",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj04MWQ2MGQwMWVkY2MtMzA2MzItMzg5MDA0NTQmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI4MTFkMjRkNi04YjYxLTRmZDUtYTJiMS0xODQ0ZDM0ZjQ5YTkiLCJqb2JUaXRsZSI6IkxpdmUgSW4gLSBCdWlsZGluZyBTdXBlcmludGVuZGVudCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
"Customer Service Specialist I | Henderson, NV","EIG Services, Inc",,"Las Vegas, Nevada",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1lYjVjZjY0NTMzMTctMzA2MzItMzg3MTE1NTImanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiI1MWM2NmYyZi00NzYzLTQ0MjctYjg5OC1hNjc4MzZjNGY3YzciLCJqb2JUaXRsZSI6IkN1c3RvbWVyIFNlcnZpY2UgU3BlY2lhbGlzdCBJIHwgSGVuZGVyc29uLCBOViIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Armed Security Officer - PT,Allied Universal,,"Santa Cruz, California",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTFiNWNiYjRkMTUmaj0xMDQzMl8yMDI1LTE1MDQxMjYmanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiI5OThlYjRlNS04NWQxLTRmZmMtODY1OC1jZTQzZTAxN2Q2YWYiLCJqb2JUaXRsZSI6IkFybWVkIFNlY3VyaXR5IE9mZmljZXIgLSBQVCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Quality Manager,Experis,,"Newark, Ohio",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODYyMzEwMjc2MCZmPTY0YTJmZDdhYjgmaj0xODYwMV8zODI1OTYmanBpZD01MzkzNTk3NjgxIiwiam9iSWQiOiJlZmY1NGZlYy02ZGUwLTQxMjItOTg2Zi1kNzE4NTcyMTFiNDQiLCJqb2JUaXRsZSI6IlF1YWxpdHkgTWFuYWdlciIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
Shop Coordinator,Mustang Cat,,"Bryan, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9NDkzNDU3NDExNCZmPTE1YWMxMWY4YTMmaj02MDIyMDgzOTMmanBpZD01ODQ1Nzc0NjIyIiwiam9iSWQiOiIzYTM5YmNjNC1iNmFhLTQ0NzctYjhhNy01ZjQ2NmJiMWRhZDMiLCJqb2JUaXRsZSI6IlNob3AgQ29vcmRpbmF0b3IiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Project Engineer,E-Z Bel Construction,,"San Antonio, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj03OTQzZTE0MDUzNjQtMzA2MzItMzkxMTcxNjUmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJiY2I5NDNkNC1hNzM4LTQyODUtYjliMy1hMmYzYjliMzA2ZGYiLCJqb2JUaXRsZSI6IlByb2plY3QgRW5naW5lZXIiLCJqb2JUeXBlIjoicHJvZ3JhbW1hdGljIn0=
Electrical Technician / Maintenance,Southwest Shipyard Lp,,"Houston, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj1lMzFjMzZkZWUxMWYtMzA2MzItMzc5NDU4NzkmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiIzMmMwOTNiOS1lNTBjLTQyNWYtOTVjZC01Njc0ZTMyYWRjZWIiLCJqb2JUaXRsZSI6IkVsZWN0cmljYWwgVGVjaG5pY2lhbiAvIE1haW50ZW5hbmNlIiwiam9iVHlwZSI6InByb2dyYW1tYXRpYyJ9
Senior Integrated Producer,Monks,,"Detroit, Michigan",Full Time,,,,,,,,,On Site,"Please note that we will never request payment or bank account information at any stage of the recruitment process. As we continue to grow our teams, we urge you to be cautious of fraudulent job postings or recruitment activities that misuse our company name and information. Please protect your personal information during any recruitment process. While Monks may contact potential candidates via LinkedIn, all applications must be submitted through our official website (monks.com/careers).

About the Role

We're on the search for a Senior Integrated Producer to join our expanding team. In this role, you'll be responsible for leading all aspects of production, including working with Monks' capabilities and/or production partners, managing relationships, establishing timelines, and determining budgets while reporting to the Executive Producer.

The ideal candidate will bring creative visions to life and elevate the work through close collaboration with agency creatives and client teams, leveraging AI and innovative technologies, where possible, to enhance production efficiency and quality.

To be successful in this role, you must be adept at problem-solving in a timely, cost-effective manner, capable of juggling multiple projects simultaneously. Familiarity with the daily ebb and flow of an agency and knowledge of how to engage effectively with alignment teams across several offices throughout the Americas is essential.




#LI-hybrid #LI-MJ1

At Monks, we believe in fostering an environment where a diversity of perspectives can thrive. We proactively work to design hiring processes that promote equity and inclusion while mitigating bias. We celebrate diversity and are committed to building a team that reflects the communities we serve. We welcome and encourage qualified applicants, from all backgrounds, who are excited to contribute to our mission.



Monks is the global, purely digital, unitary operating brand of S4Capital plc. With a legacy of innovation and specialized expertise, Monks combines an extraordinary range of global marketing and technology services to accelerate business possibilities and redefine how brands and businesses interact with the world. Its integration of systems and workflows delivers unfettered content production, scaled experiences, enterprise-grade technology and data science fueled by AI-managed by the industry's best and most diverse digital talent-to help the world's trailblazing companies outmaneuver and outpace their competition.

Monks was named a Contender in The Forrester Wave : Global Marketing Services. It has remained a constant presence on Adweek's Fastest Growing lists (2019-23), ranks among Cannes Lions' Top 10 Creative Companies (2022-23) and is the only partner to have been placed in AdExchanger's Programmatic Power Players list every year (2020-24). In addition to being named Adweek's first AI Agency of the Year (2023), Monks has been recognized by Business Intelligence in its 2024 Excellence in Artificial Intelligence Awards program in three categories: the Individual category, Organizational Winner in AI Strategic Planning and AI Product for its service Monks.Flow. Monks has also garnered the title of Webby Production Company of the Year (2021-24), won a record number of FWAs and has earned a spot on Newsweek's Top 100 Global Most Loved Workplaces 2023.

We are an equal-opportunity employer committed to building a respectful and empowering work environment for all people to freely express themselves amongst colleagues who embrace diversity in all respects. Including fresh voices and unique points of view in all aspects of our business not only creates an environment where we can all grow and thrive but also increases our potential to produce work that better represents-and resonates with-the world around us.",https://www.dice.com/job-detail/4d3320e4-e6ce-452e-8141-2425361751d3
Desktop Support Analyst,Robert Half,,"San Antonio, TX",Full Time,,,,,,,,"USD 50,000.00 - 62,000.00 per year",On Site,"Description

We are looking for a skilled Desktop Support Analyst to join our team in San Antonio, Texas. In this role, you will provide technical support for end-user devices, ensuring seamless functionality and reliability. You will be responsible for diagnosing and resolving hardware and software issues while maintaining compliance with company policies and standards.

Responsibilities:
Respond promptly to support requests through various channels, including calls, tickets, and walk-ups, ensuring timely resolutions.
Install, configure, and maintain hardware, software, and peripherals such as laptops, desktops, mobile devices, and printers.
Diagnose and troubleshoot technical issues to minimize downtime and maintain system reliability.
Manage endpoint devices using Mobile Device Management tools, ensuring compliance with organizational policies.
Monitor device performance, applying updates, patches, and optimizations to enhance functionality.
Maintain accurate IT documentation, including procedures, configurations, and troubleshooting guides.
Collaborate with Managed Service Providers to ensure effective communication and resolution of technical issues.
Support IT projects, upgrades, and migrations by working collaboratively with cross-functional teams.
Track IT inventory, manage asset lifecycles, and oversee the procurement of hardware and software.
Provide training and guidance to staff on hardware usage, software applications, and IT best practices.



Associate's degree in Computer Science, Information Technology, or a related field, or equivalent experience.
Minimum of 2 years of experience in a help desk or technical support role.
Proficiency in Microsoft Windows and hands-on experience with endpoint management tools such as Microsoft Intune.
Familiarity with Microsoft Active Directory for user and identity management.
Strong understanding of networking protocols including TCP/IP and related technologies.
Excellent problem-solving skills and a logical approach to troubleshooting.
Effective communication skills to interact with both technical and non-technical personnel.
Fluency in Spanish is required, and certifications such as A+ or AZ-900 are a plus.

Technology Doesn't Change the World, People Do.

Robert Half is the world's first and largest specialized talent solutions firm that connects highly qualified job seekers to opportunities at great companies. We offer contract, temporary and permanent placement solutions for finance and accounting, technology, marketing and creative, legal, and administrative and customer support roles.

Robert Half works to put you in the best position to succeed. We provide access to top jobs, competitive compensation and benefits, and free online training. Stay on top of every opportunity - whenever you choose - even on the go. Download the Robert Half app and get 1-tap apply, notifications of AI-matched jobs, and much more.

All applicants applying for U.S. job openings must be legally authorized to work in the United States. Benefits are available to contract/temporary professionals, including medical, vision, dental, and life and disability insurance. Hired contract/temporary professionals are also eligible to enroll in our company 401(k) plan. Visit roberthalf.gobenefits.net for more information.

2025 Robert Half. An Equal Opportunity Employer. M/F/Disability/Veterans. By clicking ""Apply Now,"" you're agreeing to Robert Half's Terms of Use.",https://www.dice.com/job-detail/8b70bf74-7918-401f-90e8-b762f1def0bc
"(DoD SkillBridge), Associate, Integration/Test Engineering",L3Harris Corporation,,"Colorado Springs, CO",Full Time,,,,,,,,"USD 63,000.00 - 108,000.00 per year",On Site,"L3Harris is dedicated to recruiting and developing high-performing talent who are passionate about what they do. Our employees are unified in a shared dedication to our customers' mission and quest for professional growth. L3Harris provides an inclusive, engaging environment designed to empower employees and promote work-life success. Fundamental to our culture is an unwavering focus on values, dedication to our communities, and commitment to excellence in everything we do.

L3Harris Technologies is the Trusted Disruptor in the defense industry. With customers' mission-critical needs always in mind, our employees deliver end-to-end technology solutions connecting the space, air, land, sea and cyber domains in the interest of national security.

Job Title: Associate, Integration/Test Engineering







L3Harris' DoD SkillBridge is connecting transitioning service members to career training opportunities within our organization. We will provide service members with valuable civilian work experience through industry specific training, certifications and on the job experience during their DoD SkillBridge internship to help them ready themselves for their next mission.

L3Harris aims to attract and retain veteran talent and to help bridge the gap between their military service and civilian careers within our organization. L3Harris is eager to share our knowledge and experience with our service members. This internship is an opportunity for the service member to gain a full understanding of the job position outlined below.

TO BE ELIGIBLE FOR DOD SKILLBRIDGE JOB OPPORTUNITES YOU MUST BE AN ACTIVE MEMBER OF THE U.S. MILITARY WITH 180 DAYS OF SERVICE OR FEWER REMAINING PRIOR TO YOUR DATE OF SEPARATION AND HAVE AT LEAST 180 CONTINUOUS DAYS OF ACTIVE SERVICE .



During its 120-year history, L3Harris has transformed communications and information technology. L3Harris is a proven leader in tactical communications, geospatial systems and services, air traffic management, environmental solutions, avionics and electronic warfare, and space and intelligence. From ocean to orbit and everywhere in between, we provide mission-critical solutions to connect, inform and protect the world.

On the L3Harris team, your job is to secure the world. We don't work here just for the advanced technology and equipment: we work here because we know what - and who - we're protecting! From families to the intelligence community, and from our climate to our men and women in uniform - we're making the world a safer place!

L3Harris Space Superiority group has an opening for a Senior Systems Integration & Test Engineer to join our team of qualified, diverse individuals. This position will be in Colorado Springs, CO. The individual will work in a fast-paced environment with high expectations, significantly diverse assignments, and a collaborative team setting.

This position will support the test effort for development of multiple ground-based mission systems and operations center from program inception to test verification and deployment. The Specialist Integration & Test Engineer will define complex test strategies to verify mission capabilities while working with a team comprised of multiple internal organizations and subcontractors for the full integration and test of the mission system. The test engineer will be a point-of-contact for the government customer for test planning and will coordinate across government and stakeholder offices to define the test and evaluation plan.







In compliance with pay transparency requirements, the salary range for this role is $63,000 - $108,000. This is not a guarantee of compensation or salary, as final offer amount may vary based on factors including but not limited to experience and geographic location. L3Harris also offers a variety of benefits, including health and disability insurance, 401(k) match, flexible spending accounts, EAP, education assistance, parental leave, paid time off, and company-paid holidays. The specific programs and options available to an employee may vary depending on date of hire, schedule type, and the applicability of collective bargaining agreements.

L3Harris Technologies is proud to be an Equal Opportunity Employer. L3Harris is committed to treating all employees and applicants for employment with respect and dignity and maintaining a workplace that is free from unlawful discrimination. All applicants will be considered for employment without regard to race, color, religion, age, national origin, ancestry, ethnicity, gender (including pregnancy, childbirth, breastfeeding or other related medical conditions), gender identity, gender expression, sexual orientation, marital status, veteran status, disability, genetic information, citizenship status, characteristic or membership in any other group protected by federal, state or local laws. L3Harris maintains a drug-free workplace and performs pre-employment substance abuse testing and background checks, where permitted by law.

Please be aware many of our positions require the ability to obtain a security clearance. In addition, applicants who accept a conditional offer of employment may be subject to government security investigation(s) and must meet eligibility requirements for access to classified information.

By submitting your resume for this position, you understand and agree that L3Harris Technologies may share your resume, as well as any other related personal information or documentation you provide, with its subsidiaries and affiliated companies for the purpose of considering you for other available positions.

L3Harris Technologies is an E-Verify Employer. Please click here for the E-Verify Poster in English or Spanish . For information regarding your Right To Work, please click here for English or Spanish .",https://www.dice.com/job-detail/57cd2fea-3103-4a67-bc5a-3c7ffd9fe7ad
IT Support Specialist,E-Z Bel Construction,,"San Antonio, Texas",,,,,,,,,,,,https://www.dice.com/apply-redirect?applyData=eyJjb25maWd1cmVkVXJsIjoiaHR0cHM6Ly9hcHBsamFjay5jb20vYWRtaW4vYXBwbHBhc3MucGhwP2M9ODk0NzEwNTk4NCZmPWFlOTQ2YjlhMjkmaj00MjYzZTc3ZDhjZjctMzA2MzItMzkyOTg0MjAmanBpZD00NzU5MDM4NjkyIiwiam9iSWQiOiJjYTJiZTg0ZC05ZTgxLTQ3MWEtYjlkNy0xY2UxMDcwOTUxZWIiLCJqb2JUaXRsZSI6IklUIFN1cHBvcnQgU3BlY2lhbGlzdCIsImpvYlR5cGUiOiJwcm9ncmFtbWF0aWMifQ==
